t,market_id,market_name,district_name,variety,p_min,p_max,p_modal,clean_market,match_score,latitude,longitude
2019-11-13,248,Dhuri,Sangrur,Other,3600.0,3800.0,3700,DHURI,100.0,30.37,75.87
2019-11-13,632,Faridkot,Faridkot,Onion,4500.0,5200.0,5000,FARIDKOT,100.0,30.6844,74.7555
2019-11-13,634,Firozepur City,Firozpur,Other,3300.0,4600.0,3950,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2019-11-13,643,Giddarbaha,Muktsar,Onion,4000.0,4800.0,4500,GIDDARBAHA,90.0,30.2033,74.6611
2019-11-13,1180,Goniana,Bathinda,Other,3500.0,3800.0,3800,GONIANA,100.0,30.3185,74.9124
2019-11-13,1591,Goraya,Jalandhar,Other,3700.0,3700.0,3700,GORAYA,100.0,31.128,75.5099
2019-11-13,626,Gurdaspur,Gurdaspur,Other,4000.0,4500.0,4200,GURDASPUR,100.0,32.05,75.4326
2019-11-13,238,Jagraon,Ludhiana,Other,4600.0,5200.0,5000,JAGRAON,100.0,30.8047,75.4654
2019-11-13,1577,Jaitu,Faridkot,1st Sort,4200.0,4200.0,4200,JAITU,80.0,30.4606,74.8802
2019-11-13,230,Jalalabad,Firozpur,Other,3200.0,3500.0,3300,JALALABAD,94.11764705882352,30.6056,74.2492
2019-11-13,1615,Khanauri,Sangrur,Other,3700.0,4000.0,3800,KHANAURI,100.0,29.8308,76.1125
2019-11-13,1613,Kurali,Sahibzada Ajit Singh Nagar,Other,4500.0,5000.0,4800,KURALI,100.0,30.8357,76.5737
2019-11-13,822,Lalru,Sahibzada Ajit Singh Nagar,Other,4000.0,5000.0,4200,LALRU,100.0,30.4898,76.8054
2019-11-13,242,Malout,Muktsar,Onion,4200.0,5000.0,4550,MALOUT,100.0,30.201,74.4964
2019-11-13,1183,Mansa,Mansa,Nasik,4000.0,4500.0,4200,MANSA,100.0,29.9832,75.3825
2019-11-13,1575,Maur,Bathinda,Other,5500.0,6000.0,5800,MAUR,100.0,30.0747,75.2199
2019-11-13,246,Nabha,Patiala,Other,3200.0,5400.0,4700,NABHA,100.0,30.3738,76.1394
2019-11-13,243,Patiala,Patiala,Onion,4000.0,5500.0,5000,PATIALA,100.0,30.2229,76.0863
2019-11-13,624,Patti,Tarn Taran,Other,4000.0,4200.0,4000,PATTI,100.0,31.2737,74.8493
2019-11-13,640,Phagwara,Kapurthala,Other,3500.0,4500.0,3600,PHAGWARA,100.0,31.2354,75.7756
2019-11-13,1773,Rayya,Amritsar,Red,4100.0,4100.0,4100,RAYYA,100.0,31.5024,75.2142
2019-11-13,647,Ropar,Rupnagar,Other,4500.0,5000.0,4750,ROPAR,100.0,30.9505,76.5317
2019-11-13,1600,Sahnewal,Ludhiana,Onion,4700.0,5600.0,5500,SAHNEWAL,100.0,30.8526,75.9881
2019-11-13,1759,Sangrur,Sangrur,Onion,4000.0,4800.0,4800,SANGRUR,100.0,30.2439,75.835
2019-11-13,1581,Zira,Firozpur,Medium,4000.0,5000.0,4500,ZIRA,100.0,30.5738,74.5901
2019-11-14,1589,Adampur,Jalandhar,Other,4000.0,4500.0,4500,ADAMPUR,100.0,31.4254,75.72
2019-11-14,1608,Banga,Shahid Bhagat Singh Nagar,Onion,4000.0,5714.0,4226,BANGA,100.0,31.1875,75.9828
2019-11-14,247,Barnala,Barnala,Other,4200.0,5000.0,4600,BARNALA,100.0,30.3732,75.5351
2019-11-14,1618,Bassi Pathana,Fatehgarh Sahib,Onion,6000.0,7000.0,6500,BASSI PATHANA,100.0,30.67,76.43
2019-11-14,1574,Bhucho,Bathinda,Other,2500.0,2700.0,2600,BHUCHO,100.0,30.2109,75.0942
2019-11-14,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,4000.0,5000.0,4500,DERA BASSI,100.0,30.6815,75.0867
2019-11-14,1602,Dharamkot,Moga,Other,5000.0,5000.0,5000,DHARAMKOT,100.0,30.9381,75.2304
2019-11-14,1584,Dhariwal,Gurdaspur,Other,4300.0,4600.0,4500,DHARIWAL,100.0,31.5497,75.2406
2019-11-14,1582,Dinanagar,Gurdaspur,Other,5200.0,5400.0,5250,DINANAGAR,100.0,32.1347,75.4567
2019-11-14,645,Dudhansadhan,Patiala,Other,4000.0,5000.0,4500,DUDHANSADHAN,91.66666666666666,30.1613,76.5249
2019-11-14,632,Faridkot,Faridkot,Onion,4500.0,5200.0,5000,FARIDKOT,100.0,30.6844,74.7555
2019-11-14,231,Ferozepur Cantt.,Firozpur,Onion,6400.0,6600.0,6500,FEROZEPUR CANTT,100.0,30.9277,74.5968
2019-11-14,634,Firozepur City,Firozpur,Other,4000.0,4200.0,4100,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2019-11-14,643,Giddarbaha,Muktsar,Onion,3500.0,4600.0,4500,GIDDARBAHA,90.0,30.2033,74.6611
2019-11-14,1180,Goniana,Bathinda,Other,3800.0,4000.0,4000,GONIANA,100.0,30.3185,74.9124
2019-11-14,626,Gurdaspur,Gurdaspur,Other,4000.0,5000.0,4500,GURDASPUR,100.0,32.05,75.4326
2019-11-14,230,Jalalabad,Firozpur,Other,3500.0,4000.0,3700,JALALABAD,94.11764705882352,30.6056,74.2492
2019-11-14,1615,Khanauri,Sangrur,Other,4200.0,4400.0,4300,KHANAURI,100.0,29.8308,76.1125
2019-11-14,822,Lalru,Sahibzada Ajit Singh Nagar,Other,2500.0,4500.0,4000,LALRU,100.0,30.4898,76.8054
2019-11-14,1580,Makhu,Firozpur,Other,900.0,1000.0,950,MAKHU,100.0,31.1067,74.9767
2019-11-14,1183,Mansa,Mansa,Nasik,4000.0,4500.0,4200,MANSA,100.0,29.9832,75.3825
2019-11-14,1575,Maur,Bathinda,Other,5400.0,6000.0,5500,MAUR,100.0,30.0747,75.2199
2019-11-14,637,Mukerian,Hoshiarpur,Onion,3000.0,4200.0,3800,MUKERIAN,100.0,31.9503,75.6181
2019-11-14,246,Nabha,Patiala,Other,3400.0,5500.0,4400,NABHA,100.0,30.3738,76.1394
2019-11-14,243,Patiala,Patiala,Onion,4000.0,5500.0,5000,PATIALA,100.0,30.2229,76.0863
2019-11-14,624,Patti,Tarn Taran,Other,4000.0,4200.0,4000,PATTI,100.0,31.2737,74.8493
2019-11-14,631,Raman,Bathinda,Other,4000.0,4500.0,4400,RAMAN,100.0,29.9602,74.9686
2019-11-14,1773,Rayya,Amritsar,Red,4200.0,4200.0,4200,RAYYA,100.0,31.5024,75.2142
2019-11-14,647,Ropar,Rupnagar,Other,4000.0,5000.0,4500,ROPAR,100.0,30.9505,76.5317
2019-11-14,1759,Sangrur,Sangrur,Onion,4300.0,4500.0,4500,SANGRUR,100.0,30.2439,75.835
2019-11-14,1184,Sardulgarh,Mansa,Onion,5500.0,6000.0,5800,SARDULGARH,100.0,29.6929,75.2394
2019-11-14,250,Sunam,Sangrur,Onion,2000.0,4000.0,3000,SUNAM,100.0,30.1248,75.8146
2019-11-14,1581,Zira,Firozpur,Medium,3800.0,4500.0,4000,ZIRA,100.0,30.5738,74.5901
2019-11-15,1589,Adampur,Jalandhar,Other,4000.0,4500.0,4500,ADAMPUR,100.0,31.4254,75.72
2019-11-15,1608,Banga,Shahid Bhagat Singh Nagar,Onion,3620.0,4434.0,4000,BANGA,100.0,31.1875,75.9828
2019-11-15,1606,Bariwala,Muktsar,Other,3800.0,3800.0,3800,BARIWALA,100.0,30.5292,74.6588
2019-11-15,1618,Bassi Pathana,Fatehgarh Sahib,Onion,4800.0,5500.0,5500,BASSI PATHANA,100.0,30.67,76.43
2019-11-15,1574,Bhucho,Bathinda,Other,2500.0,2700.0,2600,BHUCHO,100.0,30.2109,75.0942
2019-11-15,1586,Dasuya,Hoshiarpur,Other,3500.0,4000.0,4000,DASUYA,100.0,31.8056,75.6626
2019-11-15,1602,Dharamkot,Moga,Other,5000.0,5000.0,5000,DHARAMKOT,100.0,30.9381,75.2304
2019-11-15,645,Dudhansadhan,Patiala,Other,5000.0,6000.0,5500,DUDHANSADHAN,91.66666666666666,30.1613,76.5249
2019-11-15,632,Faridkot,Faridkot,Onion,5000.0,5500.0,5200,FARIDKOT,100.0,30.6844,74.7555
2019-11-15,231,Ferozepur Cantt.,Firozpur,Onion,6400.0,6600.0,6500,FEROZEPUR CANTT,100.0,30.9277,74.5968
2019-11-15,634,Firozepur City,Firozpur,Other,3300.0,5100.0,4200,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2019-11-15,643,Giddarbaha,Muktsar,Onion,3400.0,4000.0,3500,GIDDARBAHA,90.0,30.2033,74.6611
2019-11-15,1180,Goniana,Bathinda,Other,3800.0,4000.0,4000,GONIANA,100.0,30.3185,74.9124
2019-11-15,1591,Goraya,Jalandhar,Other,3600.0,3600.0,3600,GORAYA,100.0,31.128,75.5099
2019-11-15,626,Gurdaspur,Gurdaspur,Other,4000.0,5000.0,4500,GURDASPUR,100.0,32.05,75.4326
2019-11-15,238,Jagraon,Ludhiana,Other,4000.0,4800.0,4400,JAGRAON,100.0,30.8047,75.4654
2019-11-15,1613,Kurali,Sahibzada Ajit Singh Nagar,Other,4500.0,5000.0,4800,KURALI,100.0,30.8357,76.5737
2019-11-15,822,Lalru,Sahibzada Ajit Singh Nagar,Other,2500.0,5000.0,4000,LALRU,100.0,30.4898,76.8054
2019-11-15,242,Malout,Muktsar,Onion,3800.0,4500.0,4000,MALOUT,100.0,30.201,74.4964
2019-11-15,1183,Mansa,Mansa,Nasik,4000.0,5000.0,4500,MANSA,100.0,29.9832,75.3825
2019-11-15,1575,Maur,Bathinda,Other,5400.0,6000.0,5500,MAUR,100.0,30.0747,75.2199
2019-11-15,637,Mukerian,Hoshiarpur,Onion,3000.0,3800.0,3200,MUKERIAN,100.0,31.9503,75.6181
2019-11-15,241,Muktsar,Muktsar,Nasik,3500.0,4500.0,4000,MUKTSAR,100.0,30.4721,74.5073
2019-11-15,246,Nabha,Patiala,Other,3500.0,5600.0,4500,NABHA,100.0,30.3738,76.1394
2019-11-15,243,Patiala,Patiala,Onion,4000.0,5500.0,5000,PATIALA,100.0,30.2229,76.0863
2019-11-15,244,Patran,Patiala,Other,2700.0,3800.0,3206,PATRAN,100.0,29.9499,76.0564
2019-11-15,624,Patti,Tarn Taran,Other,3000.0,3500.0,3200,PATTI,100.0,31.2737,74.8493
2019-11-15,640,Phagwara,Kapurthala,Other,3600.0,4800.0,4200,PHAGWARA,100.0,31.2354,75.7756
2019-11-15,1610,Rajpura,Patiala,Local,4100.0,5100.0,4650,RAJPURA,100.0,30.4642,76.577
2019-11-15,631,Raman,Bathinda,Other,4000.0,4500.0,4400,RAMAN,100.0,29.9602,74.9686
2019-11-15,1773,Rayya,Amritsar,Red,4200.0,4200.0,4200,RAYYA,100.0,31.5024,75.2142
2019-11-15,647,Ropar,Rupnagar,Other,4000.0,5000.0,4500,ROPAR,100.0,30.9505,76.5317
2019-11-15,1759,Sangrur,Sangrur,Onion,4200.0,4200.0,4200,SANGRUR,100.0,30.2439,75.835
2019-11-15,250,Sunam,Sangrur,Onion,3000.0,4000.0,3500,SUNAM,100.0,30.1248,75.8146
2019-11-15,1581,Zira,Firozpur,Medium,3800.0,5000.0,4000,ZIRA,100.0,30.5738,74.5901
2019-11-16,239,Baghapurana,Moga,Other,4500.0,5000.0,4800,BAGHAPURANA,95.65217391304348,30.6815,75.0867
2019-11-16,1608,Banga,Shahid Bhagat Singh Nagar,Onion,3576.0,5000.0,4482,BANGA,100.0,31.1875,75.9828
2019-11-16,1606,Bariwala,Muktsar,Other,2800.0,2800.0,2800,BARIWALA,100.0,30.5292,74.6588
2019-11-16,247,Barnala,Barnala,Other,3400.0,4800.0,4100,BARNALA,100.0,30.3732,75.5351
2019-11-16,1574,Bhucho,Bathinda,Other,2500.0,2800.0,2700,BHUCHO,100.0,30.2109,75.0942
2019-11-16,1586,Dasuya,Hoshiarpur,Other,3500.0,4000.0,4000,DASUYA,100.0,31.8056,75.6626
2019-11-16,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,5000.0,5400.0,5200,DERA BASSI,100.0,30.6815,75.0867
2019-11-16,1584,Dhariwal,Gurdaspur,Other,4200.0,4600.0,4400,DHARIWAL,100.0,31.5497,75.2406
2019-11-16,248,Dhuri,Sangrur,Other,3800.0,4400.0,4000,DHURI,100.0,30.37,75.87
2019-11-16,645,Dudhansadhan,Patiala,Other,5000.0,6000.0,5500,DUDHANSADHAN,91.66666666666666,30.1613,76.5249
2019-11-16,632,Faridkot,Faridkot,Onion,4500.0,5200.0,5000,FARIDKOT,100.0,30.6844,74.7555
2019-11-16,643,Giddarbaha,Muktsar,Onion,4000.0,4600.0,4200,GIDDARBAHA,90.0,30.2033,74.6611
2019-11-16,1180,Goniana,Bathinda,Other,4000.0,4500.0,4500,GONIANA,100.0,30.3185,74.9124
2019-11-16,1591,Goraya,Jalandhar,Other,3600.0,3600.0,3600,GORAYA,100.0,31.128,75.5099
2019-11-16,626,Gurdaspur,Gurdaspur,Other,4000.0,5000.0,4500,GURDASPUR,100.0,32.05,75.4326
2019-11-16,238,Jagraon,Ludhiana,Other,5000.0,5500.0,5200,JAGRAON,100.0,30.8047,75.4654
2019-11-16,1577,Jaitu,Faridkot,1st Sort,4500.0,4500.0,4500,JAITU,80.0,30.4606,74.8802
2019-11-16,230,Jalalabad,Firozpur,Other,4000.0,4400.0,4200,JALALABAD,94.11764705882352,30.6056,74.2492
2019-11-16,822,Lalru,Sahibzada Ajit Singh Nagar,Other,3000.0,4500.0,3000,LALRU,100.0,30.4898,76.8054
2019-11-16,1580,Makhu,Firozpur,Other,900.0,1000.0,950,MAKHU,100.0,31.1067,74.9767
2019-11-16,249,Malerkotla,Sangrur,Other,3700.0,4500.0,4000,MALERKOTLA,100.0,30.5177,75.8843
2019-11-16,242,Malout,Muktsar,Onion,3500.0,4200.0,4000,MALOUT,100.0,30.201,74.4964
2019-11-16,1183,Mansa,Mansa,Nasik,4000.0,4500.0,4200,MANSA,100.0,29.9832,75.3825
2019-11-16,1575,Maur,Bathinda,Other,5500.0,6000.0,5800,MAUR,100.0,30.0747,75.2199
2019-11-16,637,Mukerian,Hoshiarpur,Onion,3200.0,4200.0,3800,MUKERIAN,100.0,31.9503,75.6181
2019-11-16,243,Patiala,Patiala,Onion,4000.0,5500.0,5000,PATIALA,100.0,30.2229,76.0863
2019-11-16,244,Patran,Patiala,Other,2700.0,3800.0,3116,PATRAN,100.0,29.9499,76.0564
2019-11-16,624,Patti,Tarn Taran,Other,3500.0,4500.0,4000,PATTI,100.0,31.2737,74.8493
2019-11-16,1610,Rajpura,Patiala,Local,4100.0,5100.0,4600,RAJPURA,100.0,30.4642,76.577
2019-11-16,245,Samana,Patiala,Other,3000.0,4000.0,3500,SAMANA,100.0,30.1477,76.1893
2019-11-16,250,Sunam,Sangrur,Onion,3000.0,4000.0,3500,SUNAM,100.0,30.1248,75.8146
2019-11-16,1581,Zira,Firozpur,Medium,3500.0,4500.0,4000,ZIRA,100.0,30.5738,74.5901
2019-11-17,247,Barnala,Barnala,Other,3300.0,4100.0,3700,BARNALA,100.0,30.3732,75.5351
2019-11-17,1586,Dasuya,Hoshiarpur,Other,3200.0,3800.0,3800,DASUYA,100.0,31.8056,75.6626
2019-11-17,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,5000.0,5400.0,5200,DERA BASSI,100.0,30.6815,75.0867
2019-11-17,1602,Dharamkot,Moga,Other,5000.0,5000.0,5000,DHARAMKOT,100.0,30.9381,75.2304
2019-11-17,1584,Dhariwal,Gurdaspur,Other,4200.0,4500.0,4400,DHARIWAL,100.0,31.5497,75.2406
2019-11-17,248,Dhuri,Sangrur,Other,3500.0,4000.0,3800,DHURI,100.0,30.37,75.87
2019-11-17,645,Dudhansadhan,Patiala,Other,5000.0,6200.0,6000,DUDHANSADHAN,91.66666666666666,30.1613,76.5249
2019-11-17,636,Hoshiarpur,Hoshiarpur,Other,3500.0,5500.0,4500,HOSHIARPUR,95.23809523809524,31.5143,75.8951
2019-11-17,1615,Khanauri,Sangrur,Other,4000.0,4300.0,4200,KHANAURI,100.0,29.8308,76.1125
2019-11-17,822,Lalru,Sahibzada Ajit Singh Nagar,Other,3400.0,4200.0,4000,LALRU,100.0,30.4898,76.8054
2019-11-17,1183,Mansa,Mansa,Nasik,4000.0,4500.0,4100,MANSA,100.0,29.9832,75.3825
2019-11-17,1575,Maur,Bathinda,Other,5200.0,5500.0,5300,MAUR,100.0,30.0747,75.2199
2019-11-17,637,Mukerian,Hoshiarpur,Onion,3000.0,5000.0,4500,MUKERIAN,100.0,31.9503,75.6181
2019-11-17,246,Nabha,Patiala,Other,2800.0,4500.0,3200,NABHA,100.0,30.3738,76.1394
2019-11-17,244,Patran,Patiala,Other,2500.0,3800.0,2734,PATRAN,100.0,29.9499,76.0564
2019-11-17,624,Patti,Tarn Taran,Other,3800.0,4200.0,4000,PATTI,100.0,31.2737,74.8493
2019-11-17,631,Raman,Bathinda,Other,4000.0,4500.0,4400,RAMAN,100.0,29.9602,74.9686
2019-11-17,1184,Sardulgarh,Mansa,Onion,4000.0,5000.0,4500,SARDULGARH,100.0,29.6929,75.2394
2019-11-17,250,Sunam,Sangrur,Onion,3000.0,5000.0,4000,SUNAM,100.0,30.1248,75.8146
2019-11-17,1581,Zira,Firozpur,Medium,3000.0,4000.0,3500,ZIRA,100.0,30.5738,74.5901
2019-11-18,232,Abohar,Firozpur,Onion,2500.0,4913.0,4707,ABOHAR,100.0,30.155,74.1948
2019-11-18,1589,Adampur,Jalandhar,Other,4500.0,5000.0,5000,ADAMPUR,100.0,31.4254,75.72
2019-11-18,239,Baghapurana,Moga,Other,4500.0,5000.0,4800,BAGHAPURANA,95.65217391304348,30.6815,75.0867
2019-11-18,1608,Banga,Shahid Bhagat Singh Nagar,Onion,4000.0,5354.0,4356,BANGA,100.0,31.1875,75.9828
2019-11-18,1606,Bariwala,Muktsar,Other,3800.0,3800.0,3800,BARIWALA,100.0,30.5292,74.6588
2019-11-18,247,Barnala,Barnala,Other,3150.0,4300.0,3725,BARNALA,100.0,30.3732,75.5351
2019-11-18,1618,Bassi Pathana,Fatehgarh Sahib,Onion,5000.0,5500.0,5200,BASSI PATHANA,100.0,30.67,76.43
2019-11-18,629,Bathinda,Bathinda,Other,5000.0,5200.0,5000,BATHINDA,87.5,30.1962,74.9437
2019-11-18,1586,Dasuya,Hoshiarpur,Other,3500.0,3800.0,3800,DASUYA,100.0,31.8056,75.6626
2019-11-18,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,5000.0,5400.0,5200,DERA BASSI,100.0,30.6815,75.0867
2019-11-18,1584,Dhariwal,Gurdaspur,Other,4200.0,4500.0,4400,DHARIWAL,100.0,31.5497,75.2406
2019-11-18,248,Dhuri,Sangrur,Other,3500.0,3900.0,3800,DHURI,100.0,30.37,75.87
2019-11-18,645,Dudhansadhan,Patiala,Other,3500.0,5000.0,4500,DUDHANSADHAN,91.66666666666666,30.1613,76.5249
2019-11-18,632,Faridkot,Faridkot,Onion,5000.0,5500.0,5200,FARIDKOT,100.0,30.6844,74.7555
2019-11-18,231,Ferozepur Cantt.,Firozpur,Onion,5900.0,6100.0,6000,FEROZEPUR CANTT,100.0,30.9277,74.5968
2019-11-18,634,Firozepur City,Firozpur,Other,4000.0,4200.0,4100,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2019-11-18,643,Giddarbaha,Muktsar,Onion,5000.0,5300.0,5200,GIDDARBAHA,90.0,30.2033,74.6611
2019-11-18,1180,Goniana,Bathinda,Other,4000.0,4200.0,4200,GONIANA,100.0,30.3185,74.9124
2019-11-18,238,Jagraon,Ludhiana,Other,4400.0,5000.0,4800,JAGRAON,100.0,30.8047,75.4654
2019-11-18,1577,Jaitu,Faridkot,1st Sort,4500.0,4500.0,4500,JAITU,80.0,30.4606,74.8802
2019-11-18,230,Jalalabad,Firozpur,Other,4300.0,4500.0,4400,JALALABAD,94.11764705882352,30.6056,74.2492
2019-11-18,1615,Khanauri,Sangrur,Other,4200.0,4500.0,4300,KHANAURI,100.0,29.8308,76.1125
2019-11-18,1613,Kurali,Sahibzada Ajit Singh Nagar,Other,4800.0,5000.0,4900,KURALI,100.0,30.8357,76.5737
2019-11-18,822,Lalru,Sahibzada Ajit Singh Nagar,Other,4000.0,4500.0,4000,LALRU,100.0,30.4898,76.8054
2019-11-18,1580,Makhu,Firozpur,Other,900.0,1000.0,950,MAKHU,100.0,31.1067,74.9767
2019-11-18,1575,Maur,Bathinda,Other,5200.0,5500.0,5300,MAUR,100.0,30.0747,75.2199
2019-11-18,637,Mukerian,Hoshiarpur,Onion,3000.0,4500.0,4200,MUKERIAN,100.0,31.9503,75.6181
2019-11-18,246,Nabha,Patiala,Other,3500.0,5500.0,4300,NABHA,100.0,30.3738,76.1394
2019-11-18,2876,Nawan Shahar(MandiRaho),Shahid Bhagat Singh Nagar,Other,5500.0,5500.0,5500,NAWAN SHAHARRAHO,76.92307692307692,31.1166,76.1071
2019-11-18,243,Patiala,Patiala,Onion,4000.0,5500.0,5000,PATIALA,100.0,30.2229,76.0863
2019-11-18,244,Patran,Patiala,Other,2500.0,3500.0,2892,PATRAN,100.0,29.9499,76.0564
2019-11-18,624,Patti,Tarn Taran,Other,4000.0,4200.0,4200,PATTI,100.0,31.2737,74.8493
2019-11-18,640,Phagwara,Kapurthala,Other,3000.0,4265.0,3710,PHAGWARA,100.0,31.2354,75.7756
2019-11-18,1610,Rajpura,Patiala,Local,4700.0,5000.0,4850,RAJPURA,100.0,30.4642,76.577
2019-11-18,631,Raman,Bathinda,Other,4500.0,5000.0,4800,RAMAN,100.0,29.9602,74.9686
2019-11-18,647,Ropar,Rupnagar,Other,4500.0,5000.0,4750,ROPAR,100.0,30.9505,76.5317
2019-11-18,245,Samana,Patiala,Other,3200.0,4500.0,3800,SAMANA,100.0,30.1477,76.1893
2019-11-18,1759,Sangrur,Sangrur,Onion,4000.0,4000.0,4000,SANGRUR,100.0,30.2439,75.835
2019-11-18,250,Sunam,Sangrur,Onion,3000.0,5000.0,3500,SUNAM,100.0,30.1248,75.8146
2019-11-18,1733,Talwandi Sabo,Bathinda,Other,4000.0,4500.0,4500,TALWANDI SABO,100.0,29.9834,75.0996
2019-11-18,1581,Zira,Firozpur,Medium,3500.0,4500.0,4000,ZIRA,100.0,30.5738,74.5901
2019-11-19,1589,Adampur,Jalandhar,Other,4500.0,5000.0,5000,ADAMPUR,100.0,31.4254,75.72
2019-11-19,239,Baghapurana,Moga,Other,4500.0,5000.0,4800,BAGHAPURANA,95.65217391304348,30.6815,75.0867
2019-11-19,1608,Banga,Shahid Bhagat Singh Nagar,Onion,4046.0,5500.0,4764,BANGA,100.0,31.1875,75.9828
2019-11-19,247,Barnala,Barnala,Other,3150.0,4300.0,3725,BARNALA,100.0,30.3732,75.5351
2019-11-19,1618,Bassi Pathana,Fatehgarh Sahib,Onion,4500.0,5000.0,4800,BASSI PATHANA,100.0,30.67,76.43
2019-11-19,629,Bathinda,Bathinda,Other,4000.0,5200.0,5000,BATHINDA,87.5,30.1962,74.9437
2019-11-19,1574,Bhucho,Bathinda,Other,2500.0,2800.0,2600,BHUCHO,100.0,30.2109,75.0942
2019-11-19,1586,Dasuya,Hoshiarpur,Other,3500.0,4000.0,4000,DASUYA,100.0,31.8056,75.6626
2019-11-19,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,4800.0,5200.0,5000,DERA BASSI,100.0,30.6815,75.0867
2019-11-19,248,Dhuri,Sangrur,Other,3900.0,4100.0,4000,DHURI,100.0,30.37,75.87
2019-11-19,645,Dudhansadhan,Patiala,Other,3000.0,4500.0,4000,DUDHANSADHAN,91.66666666666666,30.1613,76.5249
2019-11-19,632,Faridkot,Faridkot,Onion,4500.0,5000.0,4800,FARIDKOT,100.0,30.6844,74.7555
2019-11-19,231,Ferozepur Cantt.,Firozpur,Onion,5400.0,5600.0,5500,FEROZEPUR CANTT,100.0,30.9277,74.5968
2019-11-19,634,Firozepur City,Firozpur,Other,5000.0,5000.0,5000,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2019-11-19,643,Giddarbaha,Muktsar,Onion,5000.0,5300.0,5200,GIDDARBAHA,90.0,30.2033,74.6611
2019-11-19,1591,Goraya,Jalandhar,Other,3700.0,3700.0,3700,GORAYA,100.0,31.128,75.5099
2019-11-19,238,Jagraon,Ludhiana,Other,5000.0,5500.0,5200,JAGRAON,100.0,30.8047,75.4654
2019-11-19,1577,Jaitu,Faridkot,1st Sort,4200.0,4200.0,4200,JAITU,80.0,30.4606,74.8802
2019-11-19,230,Jalalabad,Firozpur,Other,3000.0,3500.0,3200,JALALABAD,94.11764705882352,30.6056,74.2492
2019-11-19,1615,Khanauri,Sangrur,Other,3800.0,4000.0,3900,KHANAURI,100.0,29.8308,76.1125
2019-11-19,1613,Kurali,Sahibzada Ajit Singh Nagar,Other,4500.0,5000.0,4800,KURALI,100.0,30.8357,76.5737
2019-11-19,822,Lalru,Sahibzada Ajit Singh Nagar,Other,4000.0,5000.0,4500,LALRU,100.0,30.4898,76.8054
2019-11-19,1575,Maur,Bathinda,Other,5000.0,5300.0,5200,MAUR,100.0,30.0747,75.2199
2019-11-19,637,Mukerian,Hoshiarpur,Onion,3200.0,4500.0,4200,MUKERIAN,100.0,31.9503,75.6181
2019-11-19,246,Nabha,Patiala,Other,3400.0,5500.0,4200,NABHA,100.0,30.3738,76.1394
2019-11-19,243,Patiala,Patiala,Onion,4000.0,5500.0,5000,PATIALA,100.0,30.2229,76.0863
2019-11-19,244,Patran,Patiala,Other,3000.0,3200.0,3117,PATRAN,100.0,29.9499,76.0564
2019-11-19,624,Patti,Tarn Taran,Other,4200.0,4500.0,4400,PATTI,100.0,31.2737,74.8493
2019-11-19,640,Phagwara,Kapurthala,Other,4000.0,4751.0,4751,PHAGWARA,100.0,31.2354,75.7756
2019-11-19,631,Raman,Bathinda,Other,4500.0,5000.0,4900,RAMAN,100.0,29.9602,74.9686
2019-11-19,647,Ropar,Rupnagar,Other,4000.0,5000.0,4500,ROPAR,100.0,30.9505,76.5317
2019-11-19,1581,Zira,Firozpur,Medium,3500.0,4500.0,4000,ZIRA,100.0,30.5738,74.5901
2019-11-20,1589,Adampur,Jalandhar,Other,4500.0,5000.0,5000,ADAMPUR,100.0,31.4254,75.72
2019-11-20,239,Baghapurana,Moga,Other,4500.0,5000.0,4800,BAGHAPURANA,95.65217391304348,30.6815,75.0867
2019-11-20,1606,Bariwala,Muktsar,Other,3800.0,3800.0,3800,BARIWALA,100.0,30.5292,74.6588
2019-11-20,247,Barnala,Barnala,Other,3300.0,4400.0,3850,BARNALA,100.0,30.3732,75.5351
2019-11-20,1618,Bassi Pathana,Fatehgarh Sahib,Onion,5000.0,5500.0,5500,BASSI PATHANA,100.0,30.67,76.43
2019-11-20,1586,Dasuya,Hoshiarpur,Other,3500.0,3800.0,3800,DASUYA,100.0,31.8056,75.6626
2019-11-20,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,4000.0,4400.0,4200,DERA BASSI,100.0,30.6815,75.0867
2019-11-20,248,Dhuri,Sangrur,Other,4000.0,4400.0,4200,DHURI,100.0,30.37,75.87
2019-11-20,645,Dudhansadhan,Patiala,Other,3000.0,4000.0,3500,DUDHANSADHAN,91.66666666666666,30.1613,76.5249
2019-11-20,632,Faridkot,Faridkot,Onion,4000.0,4500.0,4200,FARIDKOT,100.0,30.6844,74.7555
2019-11-20,231,Ferozepur Cantt.,Firozpur,Onion,4900.0,5100.0,5000,FEROZEPUR CANTT,100.0,30.9277,74.5968
2019-11-20,634,Firozepur City,Firozpur,Other,3900.0,4700.0,4300,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
